forecastdate,state,district,special,candidate,party,incumbent,model,win_probability,voteshare,p10_voteshare,p90_voteshare
2018-10-13,GA,"",,Ted Metz,L,false,deluxe,0.0,1.26,0.27,2.56
2018-10-13,HI,"",,David Ige,D,true,deluxe,0.9991,64.53,58.77,70.3
2018-10-13,HI,"",,Andria Tupola,R,false,deluxe,0.0009,32.95,27.12,38.72
2018-10-13,HI,"",,Others,,false,deluxe,0.0,2.53,0.74,4.77
2018-10-13,IA,"",,Fred Hubbell,D,false,deluxe,0.7525,51.12,45.73,56.45
2018-10-13,IA,"",,Kim Reynolds,R,true,deluxe,0.2475,45.73,40.36,51.08
2018-10-13,IA,"",,Others,,false,deluxe,0.0,3.16,1.01,5.82
2018-10-13,ID,"",,Brad Little,R,false,deluxe,0.9723,55.46,49.4,61.42
2018-10-13,ID,"",,Paulette Jordan,D,false,deluxe,0.0277,38.06,32.02,44.04
2018-10-13,ID,"",,Others,,false,deluxe,0.0,6.48,2.83,10.74
2018-10-13,IL,"",,JB Pritzker,D,false,deluxe,0.919,53.76,47.73,59.72
2018-10-13,IL,"",,Bruce Rauner,R,true,deluxe,0.081,41.17,35.12,47.2
2018-10-13,IL,"",,Others,,false,deluxe,0.0,5.07,1.98,8.73
2018-10-13,KS,"",,Kris Kobach,R,false,deluxe,0.6516,45.5,39.94,50.94
2018-10-13,KS,"",,Laura Kelly,D,false,deluxe,0.3481,42.75,37.22,48.15
2018-10-13,KS,"",,Greg Orman,I,false,deluxe,0.0003,9.89,5.15,15.23
2018-10-13,KS,"",,Others,,false,deluxe,0.0,1.86,0.47,3.65
2018-10-13,MA,"",,Charlie Baker,R,true,deluxe,0.998,64.64,59.04,70.29
2018-10-13,MA,"",,Jay Gonzalez,D,false,deluxe,0.002,35.36,29.71,40.96
2018-10-13,MD,"",,Larry Hogan,R,true,deluxe,0.9836,56.32,51.64,60.96
2018-10-13,MD,"",,Ben Jealous,D,false,deluxe,0.0164,40.69,36.01,45.35
2018-10-13,MD,"",,Others,,false,deluxe,0.0,2.99,0.94,5.56
2018-10-13,ME,"",,Janet Mills,D,false,deluxe,0.8218,52.79,47.32,58.25
2018-10-13,ME,"",,Shawn Moody,R,false,deluxe,0.1782,45.21,39.73,50.65
2018-10-13,ME,"",,Others,,false,deluxe,0.0,2.0,0.52,3.91
2018-10-13,MI,"",,Gretchen Whitmer,D,false,deluxe,0.9418,53.78,49.23,58.27
2018-10-13,MI,"",,Bill Schuette,R,false,deluxe,0.0582,43.11,38.61,47.56
2018-10-13,MI,"",,Others,,false,deluxe,0.0,3.11,0.99,5.77
2018-10-13,MN,"",,Tim Walz,D,false,deluxe,0.9518,54.7,49.96,59.33
2018-10-13,MN,"",,Jeff Johnson,R,false,deluxe,0.0482,42.79,38.16,47.44
2018-10-13,MN,"",,Others,,false,deluxe,0.0,2.51,0.72,4.76
2018-10-13,NE,"",,Pete Ricketts,R,true,deluxe,0.9923,61.47,55.93,67.04
2018-10-13,NE,"",,Bob Krist,D,false,deluxe,0.0077,38.53,32.96,44.07
2018-10-13,NH,"",,Chris Sununu,R,true,deluxe,0.9509,55.73,50.36,60.99
2018-10-13,NH,"",,Molly Kelly,D,false,deluxe,0.0491,42.0,36.69,47.35
2018-10-13,NH,"",,Jilletta Jarvis,L,false,deluxe,0.0,2.27,0.63,4.32
2018-10-13,NM,"",,Michelle Lujan Grisham,D,false,deluxe,0.8617,53.64,49.33,57.9
2018-10-13,NM,"",,Steve Pearce,R,false,deluxe,0.1383,46.36,42.1,50.67
2018-10-13,NV,"",,Steve Sisolak,D,false,deluxe,0.5365,48.84,44.33,53.35
2018-10-13,NV,"",,Adam Laxalt,R,false,deluxe,0.4635,48.24,43.71,52.74
2018-10-13,NV,"",,Others,,false,deluxe,0.0,2.92,0.9,5.48
2018-10-13,NY,"",,Andrew Cuomo,D,true,deluxe,0.9972,59.44,54.5,64.35
2018-10-13,NY,"",,Marc Molinaro,R,false,deluxe,0.0028,36.56,31.61,41.43
2018-10-13,NY,"",,Others,,false,deluxe,0.0,4.0,1.42,7.11
2018-10-13,OH,"",,Mike DeWine,R,false,deluxe,0.5836,49.64,45.34,53.91
2018-10-13,OH,"",,Richard Cordray,D,false,deluxe,0.4164,48.35,44.04,52.64
2018-10-13,OH,"",,Others,,false,deluxe,0.0,2.01,0.53,3.92
2018-10-13,OK,"",,Kevin Stitt,R,false,deluxe,0.8121,52.24,47.49,56.92
2018-10-13,OK,"",,Drew Edmondson,D,false,deluxe,0.1879,45.93,41.25,50.66
2018-10-13,OK,"",,Chris Powell,L,false,deluxe,0.0,1.83,0.46,3.6
2018-10-13,OR,"",,Kate Brown,D,true,deluxe,0.8802,51.62,46.46,56.71
2018-10-13,OR,"",,Knute Buehler,R,false,deluxe,0.1198,42.92,37.78,48.04
2018-10-13,OR,"",,Others,,false,deluxe,0.0,5.46,2.2,9.32
2018-10-13,PA,"",,Tom Wolf,D,true,deluxe,0.9917,56.99,52.83,61.15
2018-10-13,PA,"",,Scott Wagner,R,false,deluxe,0.0083,40.95,36.75,45.07
2018-10-13,PA,"",,Others,,false,deluxe,0.0,2.06,0.54,4.0
2018-10-13,RI,"",,Gina Raimondo,D,true,deluxe,0.9387,53.89,47.08,60.55
2018-10-13,RI,"",,Allan Fung,R,false,deluxe,0.0613,38.55,31.8,45.24
2018-10-13,RI,"",,Others,,false,deluxe,0.0,7.56,3.53,12.22
2018-10-13,SC,"",,Henry McMaster,R,true,deluxe,0.9803,57.22,52.92,61.53
2018-10-13,SC,"",,James Smith,D,false,deluxe,0.0197,42.78,38.47,47.08
2018-10-13,SD,"",,Kristi Noem,R,false,deluxe,0.835,53.17,47.31,59.0
2018-10-13,SD,"",,Billie Sutton,D,false,deluxe,0.165,44.63,38.78,50.47
2018-10-13,SD,"",,Kurt Evans,L,false,deluxe,0.0,2.21,0.61,4.26
